edge_id,node1,node2,weight,community1,community2,inter_community
e3f7875b-d171-4e3f-92f7-1fb1aa7349b2,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,e03ed2ce-54c2-49df-bc76-431a5dde2ae8,1.0,0,0,False
d88376a1-eef5-40d0-bbed-9aa8d507b3e9,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,51072522-162b-4f75-9443-e593ed5170ab,1.0,0,0,False
6cebe4fa-4066-4634-a2f5-3e96fc64f663,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,5fcd0c91-53af-4f92-a4ab-837a378f9890,1.0,0,0,False
e1bd0bc7-1634-4973-a441-77860a1f5ce9,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,f9d53f59-d4de-4044-88e6-5c145208c066,1.0,0,0,False
811335de-b0ff-4b09-9242-78ebd79516c0,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,2b5af386-227e-4e1e-9225-fdfa2d9ec058,1.0,0,0,False
eebc918f-29f8-4545-8cc0-e9b99f5c22f4,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,13714d7e-88d0-4287-b91d-f9f6e60cbd9b,1.0,0,0,False
6611b8c4-4bcc-4ae5-b1a1-597084011cc9,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,8fde198d-319e-4ba1-b392-7964e5624b2b,1.0,0,0,False
8d27553f-83e9-4758-9a9f-a861f06854d6,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,5ddff983-a66d-4d4d-ab85-5d675a41d02f,1.0,0,0,False
fe137db6-9ad0-41c4-9d4a-ec30ab1e2b6c,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,520c5302-b6ba-4756-a5a5-05f34426eb8b,1.0,0,0,False
6b1b5c6e-2f85-45b0-924c-286fe30a0ce1,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,10c3f35d-4862-4b21-94fe-4d815f597cf5,1.0,0,0,False
f39b00d1-678a-42e2-8ee2-567dfe37c92a,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,05bea830-f702-4bc9-8411-65771923b05f,1.0,0,0,False
8c04eb23-b89d-49ab-bbda-431dc2b08047,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,50d16e76-3f7c-4001-89de-1143f77e4df9,1.0,0,0,False
a235f6f0-0d14-4244-b8b3-631a5bc8647f,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,16574674-3182-481d-ac8f-2fcf8118fbed,1.0,0,0,False
02b11952-7d7d-44b9-a7b0-53fe58527c4f,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,e754f5a2-b01d-42f6-99a2-a453ed8b3b7f,1.0,0,0,False
50cc4a53-d738-4505-a33b-9045935acd5f,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,0012f97e-447b-4ae1-923b-150d1e02a8b4,1.0,0,0,False
9fad22c3-756f-42e3-8fbd-e1716040928a,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,24a950d2-f65f-4474-8df3-472208c12e21,1.0,0,0,False
fd82b00a-9c3b-4299-81be-9dcf272f5c7a,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,c8e223b7-13a5-47e2-9415-3ae6ab260448,1.0,0,0,False
e6127c90-f3ba-4c07-90a8-039917fd85d3,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,eaf23b2e-8078-40a5-b657-b1de860581e7,1.0,0,0,False
4bbfd72f-2124-4f9d-8fff-f33e56dc2bcf,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,3f1bdf66-aecb-4c2a-a9d6-c5c6f128f159,1.0,0,0,False
5680eb02-c246-4149-8df1-280c2b947363,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,97a11efe-8641-46c1-a5dd-fccc8b873729,1.0,0,0,False
f31ad832-814f-47b8-ae0c-6fdb4ae239b1,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,4053f43a-3238-453a-b54b-eee70d3c5460,1.0,0,0,False
2714bab0-27ad-4be3-936d-1afd5753014e,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,827a0269-0966-479e-9d68-647c0abd00d9,1.0,0,0,False
604bbbab-651e-4eac-953a-bba38a6ca4a2,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,02953cdf-8d7f-44cb-92b8-d9fc57737cec,1.0,0,0,False
c172fc33-d502-4911-a48b-4d3b803b1025,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,b137dfeb-315c-47b5-865a-c43cb0814afc,1.0,0,0,False
699758a3-7fbe-4027-aee7-13e3a4757728,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,521b007a-d5f4-4df6-ae27-6bd7f94db24b,1.0,0,0,False
f412dc9c-096d-4a1f-bf54-839d5f5a6075,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,4b8f8c09-29d3-4d40-add8-72c095d57c82,1.0,0,0,False
b0b195e5-127b-4e45-9cee-15157d7ddeb5,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,d9826a9c-2a87-4394-aa88-38e52cc13c00,1.0,0,0,False
53ea2231-b503-40d5-8085-81ca58f7b4a6,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,8d959bc0-323b-405d-8203-92bb750e3c3c,1.0,0,0,False
87904ff1-d58c-4cbb-833e-c5a9ec04bd11,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,688b0412-c4ae-4732-a926-aebe3d56a7ac,1.0,0,0,False
1b237d76-eae1-4dba-965c-762337b33aa5,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,7c5ed079-16c3-4456-88e0-3545463a7061,1.0,0,0,False
f9a9e00e-2190-4a2d-8493-bb8db51591bd,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,710a420a-a70c-4275-80fd-c786a3f6ecca,1.0,0,0,False
201d660d-3cac-4fb7-bc8d-9c5c188f5371,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,f0ed5992-5dfb-4b66-901c-c5532fde5e60,1.0,0,0,False
457dce0e-4bec-4be3-b8e3-8c848983a3a0,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,668ebdc8-6995-4577-99f4-a5913f83066f,1.0,0,0,False
6866274c-5404-4d60-aefe-a2203471900d,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,f86e28bd-cbd9-4425-a6ab-27f6b85ddeb1,1.0,0,0,False
9bd9a553-6af8-47f1-b440-de40b6345a71,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,6d2feefb-0ac7-4607-9ac0-c2281a0c1029,1.0,0,0,False
018c56ce-9370-4572-b4e0-a2b2d6387409,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,5bf93124-2d87-4fad-9061-b048ff30b537,1.0,0,0,False
620599de-ab32-4a11-bdd4-0378912ba9fd,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,fe1102d1-2790-4b13-9f93-54ca615671c9,1.0,0,0,False
a1a6ea13-662d-413c-8bb1-f9604f26b7e4,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,2d864daf-ddb5-4736-a3b9-fe71bcf07068,1.0,0,0,False
77470da3-d076-4f60-a4b3-ea6e4d69fd95,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,a8e5c523-d96a-415e-97e2-94d627dfff4f,1.0,0,0,False
dbd3779c-fdcc-4060-9aff-17f90024e4d1,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,befd2854-6a7e-4ba6-bf19-9c744dcac53d,1.0,0,0,False
63b15482-25d9-426d-8a3e-11e37a320556,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,5400db1d-0ca0-4e7c-b3b5-051b13a28594,1.0,0,0,False
f4c8b8d2-29f4-4ad3-bd57-8eedef41852b,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,19ec8f00-eb95-4d24-9e7a-8d24f4b44836,1.0,0,0,False
c9e6c064-51ec-4694-8b9d-a57d6319a548,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,28937ffc-97d7-4097-a672-28624b0406d7,1.0,0,0,False
d700b9f4-8d45-4532-83db-5336b8a913d6,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,977b7ae8-99a2-43b6-93e1-d35e7b4bed11,1.0,0,0,False
00c516cb-5bd8-47c7-a7f5-2ea357d05885,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,12b31db5-97dc-43e7-8b5d-78842e053a09,1.0,0,0,False
99598a93-d0dd-4964-b646-7325ce7289eb,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,9a7566b6-9118-4d11-b1fb-e58b80173456,1.0,0,0,False
234c9e70-c870-4b73-8b09-27a406932235,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,4c3f72c8-d8b3-4341-ac69-194068de4ba3,1.0,0,0,False
61332774-72c0-4266-9e92-77e9babf5889,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,4cf2cade-1bda-4e2a-9fec-3afcf781ce27,1.0,0,0,False
dcdfca3e-3a1f-4627-ab4d-0954896c0c0a,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,4d6f7899-3ae3-4b08-8796-ad9f57efaade,1.0,0,0,False
b15c3a3e-5911-4002-a4c5-2185088806d3,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,34a5cd18-dc16-4901-b58f-501fffe41860,1.0,0,0,False
d73cbdf7-146a-4d5a-b2d7-f6f33000931e,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,9fa35f40-c9ba-46ac-ba67-63983240cf90,1.0,0,0,False
f862b0b5-a435-4bd7-b148-baf5ee7357d4,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,ed31b418-4fda-4521-90ae-883a48a19756,1.0,0,0,False
a2bbeb34-42b3-4867-80bd-9d63509a1a8c,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,9eecd2c0-45c2-455c-a6d5-88a68c699573,1.0,0,0,False
8cc44a90-9d76-46cf-9e67-b26b21c105e5,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,83c9cbd1-0c7a-41fc-bd58-db4f00146168,1.0,0,0,False
eedb21f9-3346-4752-a7b7-532957fb21e8,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,77e8f619-308f-4beb-a16a-5e4a4b35041f,1.0,0,0,False
37a6a091-1d8b-4160-82ea-b39bdd5dfd84,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,9ae74817-f453-4fcf-9284-8294b92812c3,1.0,0,0,False
6b429cf9-0cb3-441c-8092-c1ff2e9ca91d,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,6b2e6461-9279-40b9-b1d9-67eae5c1d96e,1.0,0,0,False
814c14d0-372b-4d44-85d8-89c29b4a9c15,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,3ea8baf7-378a-4a48-b26c-7a6c281ba3fd,1.0,0,0,False
f4d20132-c6ae-4e49-adb7-e72850f77bdf,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,a7901ff6-c1ad-4874-bf03-e564163b241d,1.0,0,0,False
43a47597-c00f-491c-b1fb-c9d1b9eefa00,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,e926fa09-d16c-4c32-be58-1203a9355387,1.0,0,0,False
87d26c99-a37c-4bee-ad19-e551bfb42180,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,12c56c88-151f-4f59-95f0-d72e9986fa1f,1.0,0,0,False
d063dba5-dda5-466f-892f-43f235a06794,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,c8a41184-cbaf-4eb0-a79b-ac2b31a18e65,1.0,0,0,False
d39f4e50-03ad-4a09-b654-303261436170,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,5be57612-14e1-4481-8759-82741d6d75e8,1.0,0,0,False
ff4b77e0-4821-4988-85a5-3b45a98c354c,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,4e5e2792-fef2-4e3f-90bd-a99537bd0c85,1.0,0,0,False
254e69ae-6335-4107-9f92-25ad7554061d,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,5839e509-10ec-48a8-8dfc-a4a4cc02b903,1.0,0,0,False
cec8ffee-ad7f-4419-a894-28c09223ccb9,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,3aaddfeb-2086-44bc-80a3-b930a8595471,1.0,0,0,False
c71e58be-22fc-4de0-8b85-0c2cada2b650,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,66eb435d-452b-4d52-af61-a69e7ed326c8,1.0,0,0,False
8bf3c4fc-403b-40cc-a37b-dc3d0732abc9,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,97f8353f-0709-4477-8616-94cc4821ebbc,1.0,0,0,False
50033e86-ca37-4351-ab44-8380a3635763,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,26f45732-7e9f-4be4-a2f9-497178c5d3f7,1.0,0,0,False
d4c6211f-20a6-4eeb-be92-f966b614a3e1,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,5aaafa43-2c9c-4680-a494-ff6baa271774,1.0,0,0,False
6e37b599-537b-4fc0-94b4-e0ac3ee249fd,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,e702bdce-edac-4f37-adc4-ec2a8ac8d382,1.0,0,0,False
591a3553-7794-4135-aed6-1f96fe0eaee7,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,4c1b9794-c4ff-43fe-9def-b4cf584790e5,1.0,0,0,False
dc34e3ff-c684-4f9f-9660-dfc1d2950c59,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,2e8bbb57-a3ca-42a1-8592-14be899c5feb,1.0,0,0,False
b1474309-ce60-4bf4-9225-e85d82ea53c1,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,8939e939-df78-4189-8e6f-efc9f8cb3324,1.0,0,0,False
ea3c75a7-cb69-48e5-af22-373772f54b09,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,2dbdce1a-36f6-47a8-b4fd-712595a88ec9,1.0,0,0,False
cfe09aac-66c8-473f-96da-b719d3e31582,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,aaf4aa4d-5f93-4e87-8875-19d4d67bc663,1.0,0,0,False
11651492-297a-4c88-b02f-9afbd0264555,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,abfc2beb-3f7b-4412-b996-1991ca24716d,1.0,0,0,False
7e248bab-8db1-4804-ab0a-86113b5295d5,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,cfbcad4d-4c28-4e19-a9b8-ef66e41c4884,1.0,0,0,False
49291799-4813-404c-b9bc-e28b2e00f7da,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,d9fda7ff-87bd-4117-9ae1-e66b3a3b6cb2,1.0,0,0,False
ca493576-a5c9-491e-bbc0-9d13d7cdc946,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,bad3903f-3321-4e6c-b5df-c8db5eb802a7,1.0,0,0,False
a83b22da-8518-4bec-964f-24b015814d43,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,77c21297-4b11-4a3e-961d-97a336a90a71,1.0,0,0,False
bd446bc8-362a-4af0-b626-b48335c7a145,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,d08bf212-9365-4287-a42d-84ad5203dcdd,1.0,0,0,False
f44150da-9257-44a4-abfd-67877c4f6b87,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,b8d5985a-7028-4e19-af85-08af53d9305f,1.0,0,0,False
31bd3a7a-0ba3-4461-acd0-2ba25477fd02,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,4fc93fbc-beb2-4a1b-84ea-3a42d69a3036,1.0,0,0,False
82bb5564-52df-46ef-9b60-35e4f2a7d2ad,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,910eb841-216e-4600-a87b-42792a46fbf1,1.0,0,0,False
48a6d46c-bab2-4b3f-a52a-efea58186a5c,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,ec7556d8-6483-4f3e-9dfa-f87104de9560,1.0,0,0,False
da1f33f5-88a2-45f7-98ce-db5d0480929f,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,76835ca6-3aae-4e84-be2c-f764170c4653,1.0,0,0,False
fb6147b3-d408-4f29-b723-7c88ca393ff0,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,0cc53225-de63-4d5b-bd4c-481122ec47f7,1.0,0,0,False
67468cb0-9f41-446d-8550-d0d7e4011945,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,16432145-c5f0-4561-8186-323d67f8da83,1.0,0,0,False
9c2b84d1-c674-4a68-b419-c97e3e2a2dc6,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,11579b5f-d24a-4f6c-a6f5-0bb7c128cb9b,1.0,0,0,False
51cd65cf-489e-4655-8ff0-2221be436fbb,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,2770b2dd-1ba9-46ae-8d35-67acf2ee2a03,1.0,0,0,False
8534b05c-95ce-4ad5-81b6-47ea09cf8649,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,cf9859fc-5dfe-4a05-869f-71b2f4f0df57,1.0,0,0,False
314359e7-6648-4473-951c-c23f6408df21,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,e668827b-5b72-4583-a219-d42a73f4b843,1.0,0,0,False
42ef17bc-8ad8-4009-b9ed-09b858a730fb,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,0396dc88-0cee-455b-9221-4fddba366efe,1.0,0,0,False
c4ff2efc-68af-47e3-b695-a7b5b07003cc,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,9ff5c634-bf86-446a-ad76-88f93da4a074,1.0,0,0,False
ada00b2d-8b59-49cd-9376-e1d764e14909,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,ec50444d-aa5a-4ae3-ac62-4183cdc58727,1.0,0,0,False
35734a4f-5f77-4bf8-b5f3-88060879f423,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,b701a0e4-3eee-4cda-af70-04495604b6bb,1.0,0,0,False
4ca4cede-1ac8-4a49-bf47-2b6d7d9eb5a7,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,4d727904-d033-4d27-94f4-95358dbb6113,1.0,0,0,False
be678218-b11c-43e0-a059-0a7762dbeb96,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,61165b98-29c3-4178-bd44-568e3c36d20e,1.0,0,0,False
7410b520-71b7-411c-82ec-a6ffde146d3d,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,5e466e6f-f9e2-451b-8775-476c31a7549c,1.0,0,0,False
ac4307a6-dfb5-40a1-8363-50eee7529b9d,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,0b19cd2e-95f2-462a-961c-7a4785339171,1.0,0,0,False
54216ac1-a7bc-469d-a22e-38d9cf307ec3,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,ccc0e810-a748-4b0a-9a6a-423120edcc71,1.0,0,0,False
88386dcb-8463-4a15-b2c5-b5cc36e88407,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,cd903d3e-5b9b-4120-8b2b-9997b4b817c5,1.0,0,0,False
a16d71d5-6ca8-4aca-b422-3f8575773912,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,99ff19c7-c168-4e44-a15f-a7d41a521000,1.0,0,0,False
304462fb-9194-49dd-b67c-a0472ab102b3,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,f3ce7184-8398-4cec-a809-c4ef0d591715,1.0,0,0,False
31cd2306-1489-4b07-b1b3-f8eddceaa7d8,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,3d1af3f2-2d7b-44f5-a4be-f9059f174c77,1.0,0,0,False
33a841ee-34cc-4cc6-9088-38af3f3581d9,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,a0f35962-3a44-4725-ab2e-cfe7d5f41531,1.0,0,0,False
e0f6cb87-c91c-44be-a8cd-bdd037982409,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,7c55866d-9761-4822-873f-4f520996e7ae,1.0,0,0,False
8f71e82a-7ce4-4c42-b015-e8489bc90a82,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,a6d3c80d-e937-4fdd-91e5-2925f00398bb,1.0,0,0,False
d44e075c-5b11-4fef-8533-053dd10f2929,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,2a656754-1d2a-45f8-8c3c-3a9390ba71ff,1.0,0,0,False
98ac3dec-5704-4003-bb13-45c4b7a165ea,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,5ba389ce-1558-43bb-9c33-44d94a5cc2c3,1.0,0,0,False
0eb98a47-40ea-467a-a29a-e81a73b43ed3,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,78b9c23e-515d-4774-97ce-9e4afbfe5801,1.0,0,0,False
ff43e257-6ba8-4af1-886f-49829720359c,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,ada7a523-3a30-4bc3-9369-49e41ef4393e,1.0,0,0,False
118733de-7605-4524-994f-b194429c8cfd,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,449327c7-15e3-42d7-9a77-e8a8ce9757b9,1.0,0,0,False
26fe5d8e-3347-4691-815a-4cf8b84e2b07,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,0c03e1f6-aca5-4070-83d9-aa35b974b059,1.0,0,0,False
c9f75c57-d30c-42df-bde9-d6a1d85fabf1,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,0c620442-ff62-4740-9bf5-89ae35aacd67,1.0,0,0,False
fe556ad5-0b8a-486c-80fb-38afb6d979ab,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,9ece5d36-8656-4505-8515-b82856484b0c,1.0,0,0,False
f32c350e-0abc-47c3-aab4-110efd684def,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,25ec5d08-d5bf-46b0-82c0-cb10125642a0,1.0,0,0,False
d6f83873-153d-46d6-950c-8ac227fafbeb,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,0b4659a0-8f8c-49e5-a9d7-903332471334,1.0,0,0,False
1858f127-e1d4-4729-ae91-778ad0c8711b,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,94bfd0bc-facb-4a39-8bbf-0edcdc6f5d64,1.0,0,0,False
73fbc09f-9c6e-4376-9b6a-9c51fdf1e61a,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,c019ef9c-ac1b-42cf-bbd6-55c171e4931e,1.0,0,0,False
d5b801ec-8380-427f-88c1-035f8c379999,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,9a71399f-7e87-4559-a021-781cdd3b69c2,1.0,0,0,False
6cc343cb-a526-4a68-8971-da7ab04f4117,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,4d952fd9-de2d-4879-9fc4-15a9fd3cb72d,1.0,0,0,False
d073d3a4-7985-4899-840c-89f1ce54cadf,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,056ae042-6330-4433-a886-524d8c31e110,1.0,0,0,False
4a5471ba-7045-4a9b-b82f-b9d853cc29ef,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,179ed881-e927-4277-99d1-07c4ff1cf285,1.0,0,0,False
4ef50f80-f1f8-4b09-b529-bfe18d64859f,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,02d1824b-0294-4d46-8d48-ea666f1791f9,1.0,0,0,False
d06105ad-75eb-4eef-9edd-768517245b79,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,d4d57540-6cbf-40aa-81ea-98c4f5149a3a,1.0,0,0,False
ca5f8042-a4f3-4f7a-8dff-fa84109db839,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,c257e8c4-7cbb-48ae-80db-2f6ba8f6778e,1.0,0,0,False
58407478-d2f0-4de5-aa9a-92a5966f95d9,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,66b0140c-7f78-45ed-b8f2-b791ac87b7de,1.0,0,0,False
63a17bea-f032-46e5-9dbc-6208e0df3d7c,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,786b459c-a14b-4c4f-800b-84ad6fc8cd45,1.0,0,0,False
c33a7fe8-6d4d-4ba1-93a0-eba319a4e43e,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,03f81390-d3f6-4e5e-a435-0f175e312f23,1.0,0,0,False
18484e2a-be69-4e43-ace4-9445e8e60186,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,a6802704-a2c9-4caf-ab0c-e3984d647aff,1.0,0,0,False
880c3bf0-21c0-448d-b898-413c62cfd6ea,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,40aaed4d-9fe7-4296-8835-788d28304b4b,1.0,0,0,False
ed22c8ac-bc4f-449e-94f7-717bc14bcc3b,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,cfd1361c-c573-4fee-bf53-03d14fb47ed6,1.0,0,0,False
865444f3-ddc9-4042-a254-79741b80efa8,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,bd4983cf-2bff-4fac-bd73-1c8a7c929154,1.0,0,0,False
8ef75a4b-d32e-4111-ad75-7c893c888644,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,342f276f-9293-4883-bb1b-245b59e709ad,1.0,0,0,False
e8529b34-dab0-4e2d-be35-9487449b0c66,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,3450f5a3-5e92-47c5-a747-9a4e98f6ff11,1.0,0,0,False
ec8c1a11-d2ed-43a9-a68d-72f8a680bd34,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,8667f866-2274-4acf-ae03-17ecaf9fd1e5,1.0,0,0,False
79bd6b3c-2fb6-41d8-bb55-b72f0cd12388,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,40c7b800-ed7c-471f-aba0-96cc3a1180a1,1.0,0,0,False
517a83f6-15e0-4a72-91da-92cb284ca199,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,d8ab9c8f-f778-4b83-a52d-ba29a36fe8d0,1.0,0,0,False
68cb3fa3-7eb7-45bf-aa74-497aca799226,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,69088dd4-d448-4ba6-abe5-a98ec0dcff8e,1.0,0,0,False
5535e818-d3c0-4e46-9882-369987f23b56,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,cfeec54f-fd33-4e2d-a9a4-6ba82b214a91,1.0,0,0,False
bc22319e-db67-4af2-8162-72760a35acda,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,a3f24d72-9949-42fc-88af-6e20c3a598e3,1.0,0,0,False
633c10fe-1cee-4e1d-8078-f773efd4743e,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,19242c3d-9d7a-496c-b956-25e1a233a9e3,1.0,0,0,False
a6c241ab-94d3-412a-a5ee-5275656f9f3d,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,b0eb7ac5-e562-408e-b6c4-0dbda6d90082,1.0,0,0,False
9104f3f5-0c4f-44b3-b7a4-669f140ea813,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,7c643600-ba73-49cf-a256-592d9b92eed2,1.0,0,0,False
8d7a5f2c-60dc-4df3-9914-f5ac94f22c0e,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,5a87c43f-bec3-4513-8393-02dc9c7f9935,1.0,0,0,False
ceb774ba-4665-41f5-9902-65bfe467ab2c,9f4a7136-305a-4ccb-ab4a-a0c835e3bae9,2a7634aa-fc3f-4a77-bcc5-8c9a929802f1,1.0,0,0,False
